id,card_link,img_url,title
4dd2d368-4b1a-11ee-8dac-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/augusta-juliette-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3282/001/001.jpg,augusta-juliette-bedroom
4dd2d369-4b1a-11ee-8bad-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/heritage-ezra-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3332/001/001.jpg,heritage-ezra-bedroom
4dd2d36a-4b1a-11ee-acef-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/calistoga-cloud-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3287/001/002.jpg,calistoga-cloud-bedroom
4dd2d36b-4b1a-11ee-a582-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/kane-silas-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3290/001/001.jpg,kane-silas-bedroom
4dd2d36c-4b1a-11ee-a432-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/calistoga-penelope-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/124/072.jpg,calistoga-penelope-bedroom
4dd2d36d-4b1a-11ee-a00f-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/jake-chapman-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/123/070.jpg,jake-chapman-bedroom
4dd2d36e-4b1a-11ee-b8fe-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/calistoga-penelope-blue-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/123/005.jpg,calistoga-penelope-blue-bedroom
4dd2d36f-4b1a-11ee-99ca-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/westley-jane-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/125/003.jpg,westley-jane-bedroom
4dd2d370-4b1a-11ee-8d74-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/palisades-linen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/122/045.jpg,palisades-linen-bedroom
4dd2d371-4b1a-11ee-8d9a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/layton-sloan-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/121/022.jpg,layton-sloan-bedroom
